volume_name,yontem,girdi_sekli,spacing_mm,orientation,ornek_sekli,sekil_hata,geri_korelasyon,grid,n_crops,bos_kirpim_orani,hacim_std,k1_gecti,k1_nedenler,bos_uyari,sure_sn,cihaz,cos_v4
valid_898_b_2.nii.gz,meta,"[512, 512, 477]","[0.6797, 0.6797, 0.75]",RAS,"[696, 696, 358]",0.0007,0.9997,"[5, 5, 5]",125,0.152,0.2363,True,,False,18.7,cuda:0,0.6059238314628601
valid_437_a_2.nii.gz,meta,"[512, 512, 531]","[0.75, 0.75, 0.75]",RAS,"[768, 768, 398]",0.0006,0.9956,"[6, 6, 6]",216,0.2037,0.2386,True,,False,20.1,cuda:0,0.9273511171340942
valid_850_d_2.nii.gz,meta,"[512, 512, 341]","[0.7003, 0.7003, 1.0]",RAS,"[717, 717, 341]",0.0001,0.9926,"[5, 5, 5]",125,0.008,0.2384,True,,False,15.0,cuda:0,0.8844442367553711
valid_492_a_2.nii.gz,meta,"[512, 512, 316]","[0.668, 0.668, 1.0]",RAS,"[684, 684, 316]",0.0,0.9948,"[5, 5, 4]",100,0.05,0.2459,True,,False,11.9,cuda:0,0.689333438873291
valid_1184_c_1.nii.gz,meta,"[1024, 1024, 247]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 370]",0.0013,0.9963,"[5, 5, 5]",125,0.0,0.2393,True,,False,24.7,cuda:0,0.20044457912445068
valid_796_a_2.nii.gz,meta,"[512, 512, 478]","[0.7441, 0.7441, 0.75]",RAS,"[762, 762, 359]",0.0014,0.9992,"[5, 5, 5]",125,0.08,0.2389,True,,False,17.8,cuda:0,0.7742137908935547
valid_778_b_2.nii.gz,meta,"[1024, 1024, 104]","[0.3633, 0.3633, 3.0]",RAS,"[744, 744, 310]",0.0064,0.9973,"[5, 5, 4]",100,0.0,0.2424,True,,False,15.1,cuda:0,0.31358808279037476
valid_1130_a_2.nii.gz,meta,"[512, 512, 430]","[0.6504, 0.6504, 0.75]",RAS,"[666, 666, 323]",0.0016,0.9994,"[5, 5, 5]",125,0.12,0.2394,True,,False,15.7,cuda:0,0.6165079474449158
valid_682_a_1.nii.gz,meta,"[512, 512, 318]","[0.7578, 0.7578, 1.0]",RAS,"[776, 776, 318]",0.0,0.9993,"[6, 6, 4]",144,0.0833,0.2454,True,,False,16.2,cuda:0,0.9205131530761719
valid_190_a_2.nii.gz,meta,"[1024, 1024, 118]","[0.3477, 0.3477, 3.0]",RAS,"[712, 712, 352]",0.0056,0.9961,"[5, 5, 5]",125,0.08,0.2487,True,,False,22.1,cuda:0,0.15063217282295227
valid_1182_a_2.nii.gz,meta,"[1024, 1024, 110]","[0.3086, 0.3086, 3.0]",RAS,"[632, 632, 328]",0.0061,0.9973,"[4, 4, 5]",80,0.025,0.2441,True,,False,12.1,cuda:0,0.39943474531173706
valid_58_a_1.nii.gz,meta,"[1024, 1024, 249]","[0.3584, 0.3584, 1.5]",RAS,"[734, 734, 373]",0.0013,0.9869,"[5, 5, 5]",125,0.056,0.2439,True,,False,22.3,cuda:0,0.40797799825668335
valid_748_a_1.nii.gz,meta,"[1024, 1024, 231]","[0.335, 0.335, 1.5]",RAS,"[686, 686, 346]",0.0014,0.9966,"[5, 5, 5]",125,0.008,0.2437,True,,False,26.2,cuda:0,0.5337792634963989
valid_337_a_2.nii.gz,meta,"[512, 512, 443]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 332]",0.0008,0.9993,"[5, 5, 5]",125,0.048,0.2435,True,,False,15.3,cuda:0,0.8151172995567322
valid_994_a_2.nii.gz,meta,"[512, 512, 114]","[0.4941, 0.4941, 1.5]",RAS,"[506, 506, 170]",0.0058,1.0,"[3, 3, 2]",18,0.0,0.2829,True,,False,3.4,cuda:0,0.2689109742641449
valid_945_a_2.nii.gz,meta,"[1024, 1024, 120]","[0.3418, 0.3418, 3.0]",RAS,"[700, 700, 358]",0.0056,0.9975,"[5, 5, 5]",125,0.0,0.2514,True,,False,15.3,cuda:0,-0.1317424327135086
valid_832_a_1.nii.gz,meta,"[1024, 1024, 270]","[0.4111, 0.4111, 1.5]",RAS,"[842, 842, 404]",0.0025,0.995,"[6, 6, 6]",216,0.1204,0.2207,True,,False,29.2,cuda:0,0.7088754177093506
valid_137_a_2.nii.gz,meta,"[512, 512, 921]","[0.7461, 0.7461, 0.75]",RAS,"[764, 764, 691]",0.0004,0.9997,"[5, 5, 10]",250,0.144,0.2404,True,,False,49.0,cuda:0,0.7485498785972595
valid_967_a_1.nii.gz,meta,"[1024, 1024, 244]","[0.3779, 0.3779, 1.5]",RAS,"[774, 774, 366]",0.0,0.9876,"[6, 6, 5]",180,0.05,0.2435,True,,False,39.7,cuda:0,0.08517945557832718
valid_105_a_1.nii.gz,meta,"[1024, 1024, 255]","[0.4111, 0.4111, 1.5]",RAS,"[842, 842, 382]",0.0013,0.9726,"[6, 6, 5]",180,0.0,0.2201,True,,False,28.2,cuda:0,0.4114297330379486
valid_1104_a_1.nii.gz,meta,"[512, 512, 229]","[0.7715, 0.7715, 1.25]",RAS,"[789, 789, 286]",0.0013,0.9832,"[6, 6, 4]",144,0.1042,0.2496,True,,False,20.1,cuda:0,0.6770385503768921
valid_801_a_1.nii.gz,meta,"[1024, 1024, 204]","[0.3018, 0.3018, 1.5]",RAS,"[618, 618, 306]",0.0,0.9952,"[4, 4, 4]",64,0.0,0.2403,True,,False,14.4,cuda:0,0.33987709879875183
valid_1283_a_2.nii.gz,meta,"[512, 512, 456]","[0.752, 0.752, 0.75]",RAS,"[769, 769, 342]",0.0013,0.9985,"[6, 6, 5]",180,0.1389,0.2442,True,,False,21.4,cuda:0,0.8183012008666992
valid_503_a_1.nii.gz,meta,"[512, 512, 221]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 331]",0.0015,0.9998,"[5, 5, 5]",125,0.032,0.2344,True,,False,15.1,cuda:0,0.49415645003318787
valid_53_b_2.nii.gz,meta,"[512, 512, 460]","[0.7539, 0.7539, 0.75]",RAS,"[771, 771, 345]",0.0013,0.9977,"[6, 6, 5]",180,0.0722,0.2331,True,,False,22.1,cuda:0,0.8255266547203064
valid_771_a_2.nii.gz,meta,"[512, 512, 357]","[0.7871, 0.7871, 1.0]",RAS,"[805, 805, 357]",0.0012,0.9864,"[6, 6, 5]",180,0.0667,0.2424,True,,False,18.4,cuda:0,0.8023826479911804
valid_925_a_2.nii.gz,meta,"[512, 512, 486]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 365]",0.0014,0.9996,"[5, 5, 5]",125,0.16,0.2417,True,,False,14.7,cuda:0,0.9393050074577332
valid_179_a_2.nii.gz,meta,"[512, 512, 458]","[0.7578, 0.7578, 0.75]",RAS,"[775, 775, 344]",0.0015,0.9981,"[6, 6, 5]",180,0.1667,0.2419,True,,False,18.0,cuda:0,0.9427148699760437
valid_98_a_1.nii.gz,meta,"[1024, 1024, 223]","[0.3672, 0.3672, 1.5]",RAS,"[752, 752, 334]",0.0015,0.9946,"[5, 5, 5]",125,0.0,0.2422,True,,False,19.3,cuda:0,0.1566932052373886
valid_470_a_2.nii.gz,meta,"[512, 512, 293]","[0.6894, 0.6894, 1.0]",RAS,"[706, 706, 293]",0.0001,0.9945,"[5, 5, 4]",100,0.01,0.2437,True,,False,12.2,cuda:0,0.8404569029808044
valid_1094_a_1.nii.gz,meta,"[512, 512, 307]","[0.6813, 0.6813, 1.0]",RAS,"[697, 697, 307]",0.0009,0.9986,"[5, 5, 4]",100,0.01,0.2406,True,,False,13.4,cuda:0,0.7606832981109619
valid_1113_a_2.nii.gz,meta,"[512, 512, 261]","[0.7498, 0.7498, 1.25]",RAS,"[767, 767, 326]",0.001,0.9977,"[5, 5, 5]",125,0.032,0.2371,True,,False,13.8,cuda:0,0.7080832719802856
valid_291_a_1.nii.gz,meta,"[1024, 1024, 221]","[0.3984, 0.3984, 1.5]",RAS,"[816, 816, 331]",0.0015,0.9925,"[6, 6, 5]",180,0.0278,0.2382,True,,False,28.2,cuda:0,0.3240402042865753
